DateTime;Quality status;Resolution code;Net regulation volume;System imbalance;Alpha;Marginal incremental price;Marginal decremental price;Strategic reserve price;Positive imbalance price;Negative imbalance price
2021-03-24T20:45:00+01:00;Validated;PT15M;-16.386;54.325;0.0;99.21;12.75;;12.75;12.75
2021-03-24T20:30:00+01:00;Validated;PT15M;2.282;12.586;0.0;99.46;13.0;;13.0;13.0
2021-03-24T20:15:00+01:00;Validated;PT15M;67.493;-84.785;0.0;76.99;13.0;;76.99;76.99
2021-03-24T20:00:00+01:00;Validated;PT15M;81.649;-160.685;3.33;77.5;13.0;;80.83;80.83
2021-03-24T19:45:00+01:00;Validated;PT15M;198.183;-209.105;3.68;87.28;13.0;;90.96;90.96
2021-03-24T19:30:00+01:00;Validated;PT15M;196.808;-173.87;2.06;87.28;13.0;;89.34;89.34
2021-03-24T19:15:00+01:00;Validated;PT15M;112.559;-132.539;0.0;87.28;13.0;;87.28;87.28
2021-03-24T19:00:00+01:00;Validated;PT15M;37.457;43.041;0.0;101.0;13.0;;13.0;13.0
2021-03-24T18:45:00+01:00;Validated;PT15M;206.022;-411.428;32.43;120.9;13.0;;153.33;153.33
2021-03-24T18:30:00+01:00;Validated;PT15M;240.085;-275.057;9.77;150.0;13.0;;159.77;159.77
2021-03-24T18:15:00+01:00;Validated;PT15M;231.271;-239.026;7.08;150.0;13.0;;157.08;157.08
2021-03-24T18:00:00+01:00;Validated;PT15M;147.755;-231.252;2.84;150.0;12.76;;152.84;152.84
2021-03-24T17:45:00+01:00;Validated;PT15M;237.351;-117.293;0.0;150.0;-34.22;;150.0;150.0
2021-03-24T17:30:00+01:00;Validated;PT15M;236.764;-278.793;4.36;163.02;13.0;;167.38;167.38
2021-03-24T17:15:00+01:00;Validated;PT15M;95.998;-126.785;0.0;76.61;13.0;;76.61;76.61
2021-03-24T17:00:00+01:00;Validated;PT15M;-58.708;124.495;0.0;73.49;6.63;;6.63;6.63
2021-03-24T16:45:00+01:00;Validated;PT15M;41.816;-92.027;0.0;73.6;13.0;;73.6;73.6
2021-03-24T16:30:00+01:00;Validated;PT15M;-19.187;3.058;0.0;73.49;12.38;;12.38;12.38
2021-03-24T16:15:00+01:00;Validated;PT15M;-39.158;44.899;0.0;73.49;12.13;;12.13;12.13
2021-03-24T16:00:00+01:00;Validated;PT15M;-146.064;206.09;1.02;64.0;9.34;;8.32;8.32
2021-03-24T15:45:00+01:00;Validated;PT15M;20.911;-8.34;0.0;65.96;12.8;;65.96;65.96
2021-03-24T15:30:00+01:00;Validated;PT15M;39.612;-21.052;0.0;68.57;12.8;;68.57;68.57
2021-03-24T15:15:00+01:00;Validated;PT15M;-159.664;147.915;0.0;72.77;7.03;;7.03;7.03
2021-03-24T15:00:00+01:00;Validated;PT15M;-108.888;243.817;3.08;72.74;-0.35;;-3.43;-3.43
2021-03-24T14:45:00+01:00;Validated;PT15M;-96.545;115.535;0.0;63.9;1.24;;1.24;1.24
2021-03-24T14:30:00+01:00;Validated;PT15M;-35.623;116.261;0.0;63.9;-2.53;;-2.53;-2.53
2021-03-24T14:15:00+01:00;Validated;PT15M;-42.136;58.488;0.0;63.9;12.8;;12.8;12.8
2021-03-24T14:00:00+01:00;Validated;PT15M;-29.0;13.234;0.0;63.9;-35.0;;-35.0;-35.0
2021-03-24T13:45:00+01:00;Validated;PT15M;-208.602;322.835;15.84;63.9;-33.37;;-49.2;-49.2
2021-03-24T13:30:00+01:00;Validated;PT15M;-248.556;258.199;25.54;63.9;-35.0;;-60.54;-60.54
2021-03-24T13:15:00+01:00;Validated;PT15M;-366.489;392.023;100.34;63.9;-35.0;;-135.34;-135.34
2021-03-24T13:00:00+01:00;Validated;PT15M;-234.3;508.871;29.76;63.9;-46.48;;-76.24;-76.24
2021-03-24T12:45:00+01:00;Validated;PT15M;-184.162;164.395;6.0;64.31;1.29;;-4.71;-4.71
2021-03-24T12:30:00+01:00;Validated;PT15M;-173.555;283.752;8.82;64.31;-1.01;;-9.83;-9.83
2021-03-24T12:15:00+01:00;Validated;PT15M;-118.605;216.28;1.97;64.31;0.32;;-1.65;-1.65
2021-03-24T12:00:00+01:00;Validated;PT15M;-85.261;84.078;0.0;64.31;7.7;;7.7;7.7
2021-03-24T11:45:00+01:00;Validated;PT15M;-139.05;169.057;4.28;73.49;12.65;;8.37;8.37
2021-03-24T11:30:00+01:00;Validated;PT15M;-233.938;233.857;17.45;73.49;0.0;;-17.45;-17.45
2021-03-24T11:15:00+01:00;Validated;PT15M;-340.143;360.952;39.03;73.49;0.0;;-39.03;-39.03
2021-03-24T11:00:00+01:00;Validated;PT15M;-312.227;354.852;39.78;73.49;11.11;;-28.67;-28.67
2021-03-24T10:45:00+01:00;Validated;PT15M;-179.252;364.031;8.73;73.49;3.99;;-4.74;-4.74
2021-03-24T10:30:00+01:00;Validated;PT15M;-43.315;134.619;0.0;73.49;11.21;;11.21;11.21
2021-03-24T10:15:00+01:00;Validated;PT15M;-55.822;76.81;0.0;73.49;11.42;;11.42;11.42
2021-03-24T10:00:00+01:00;Validated;PT15M;107.798;-96.77;0.0;75.61;12.65;;75.61;75.61
2021-03-24T09:45:00+01:00;Validated;PT15M;-152.727;205.527;4.39;73.49;12.36;;7.96;7.96
2021-03-24T09:30:00+01:00;Validated;PT15M;-101.462;201.017;1.34;73.49;12.33;;10.99;10.99
2021-03-24T09:15:00+01:00;Validated;PT15M;-30.57;49.096;0.0;78.21;12.33;;12.33;12.33
2021-03-24T09:00:00+01:00;Validated;PT15M;30.652;-40.683;0.0;78.8;12.47;;78.8;78.8
2021-03-24T08:45:00+01:00;Validated;PT15M;-17.548;93.482;0.0;85.0;12.45;;12.45;12.45
2021-03-24T08:30:00+01:00;Validated;PT15M;-31.955;46.484;0.0;85.0;12.49;;12.49;12.49
2021-03-24T08:15:00+01:00;Validated;PT15M;32.001;-14.043;0.0;85.0;12.45;;85.0;85.0
2021-03-24T08:00:00+01:00;Validated;PT15M;53.156;-43.618;0.0;85.0;12.49;;85.0;85.0
2021-03-24T07:45:00+01:00;Validated;PT15M;18.573;22.011;0.0;73.53;12.5;;12.5;12.5
2021-03-24T07:30:00+01:00;Validated;PT15M;20.983;3.284;0.0;109.46;12.5;;12.5;12.5
2021-03-24T07:15:00+01:00;Validated;PT15M;97.267;-106.543;0.0;109.46;12.49;;109.46;109.46
2021-03-24T07:00:00+01:00;Validated;PT15M;184.896;-83.265;0.0;122.48;12.46;;122.48;122.48
2021-03-24T06:45:00+01:00;Validated;PT15M;320.57;-355.241;11.39;94.0;12.5;;105.39;105.39
2021-03-24T06:30:00+01:00;Validated;PT15M;133.172;-179.858;0.94;80.11;12.31;;81.06;81.06
2021-03-24T06:15:00+01:00;Validated;PT15M;73.775;24.229;0.0;109.46;12.16;;12.16;12.16
2021-03-24T06:00:00+01:00;Validated;PT15M;96.106;-142.341;0.0;109.46;12.5;;109.46;109.46
2021-03-24T05:45:00+01:00;Validated;PT15M;213.851;-178.414;1.9;109.46;12.5;;111.36;111.36
2021-03-24T05:30:00+01:00;Validated;PT15M;125.083;-117.545;0.0;109.46;16.0;;109.46;109.46
2021-03-24T05:15:00+01:00;Validated;PT15M;125.003;-124.421;0.0;109.46;14.75;;109.46;109.46
2021-03-24T05:00:00+01:00;Validated;PT15M;77.818;-45.032;0.0;122.48;12.8;;122.48;122.48
2021-03-24T04:45:00+01:00;Validated;PT15M;214.367;-191.134;3.63;109.46;12.88;;113.09;113.09
2021-03-24T04:30:00+01:00;Validated;PT15M;163.967;-189.92;1.29;73.61;16.0;;74.89;74.89
2021-03-24T04:15:00+01:00;Validated;PT15M;60.172;-55.113;0.0;73.53;14.01;;73.53;73.53
2021-03-24T04:00:00+01:00;Validated;PT15M;80.318;-91.354;0.0;73.59;12.73;;73.59;73.59
2021-03-24T03:45:00+01:00;Validated;PT15M;46.07;-25.859;0.0;73.53;15.96;;73.53;73.53
2021-03-24T03:30:00+01:00;Validated;PT15M;65.001;-87.498;0.0;73.53;13.09;;73.53;73.53
2021-03-24T03:15:00+01:00;Validated;PT15M;8.364;21.308;0.0;73.53;12.79;;12.79;12.79
2021-03-24T03:00:00+01:00;Validated;PT15M;6.845;9.573;0.0;73.53;12.81;;12.81;12.81
2021-03-24T02:45:00+01:00;Validated;PT15M;-7.485;30.401;0.0;73.53;14.06;;14.06;14.06
2021-03-24T02:30:00+01:00;Validated;PT15M;-41.249;44.847;0.0;73.53;14.66;;14.66;14.66
2021-03-24T02:15:00+01:00;Validated;PT15M;-4.193;25.296;0.0;73.53;12.73;;12.73;12.73
2021-03-24T02:00:00+01:00;Validated;PT15M;83.96;-74.237;0.0;73.53;16.0;;73.53;73.53
2021-03-24T01:45:00+01:00;Validated;PT15M;10.977;5.57;0.0;73.53;12.83;;12.83;12.83
2021-03-24T01:30:00+01:00;Validated;PT15M;45.604;-43.841;0.0;73.81;12.79;;73.81;73.81
2021-03-24T01:15:00+01:00;Validated;PT15M;40.852;-71.89;0.0;74.0;13.01;;74.0;74.0
2021-03-24T01:00:00+01:00;Validated;PT15M;26.937;-55.937;0.0;73.53;16.0;;73.53;73.53
2021-03-24T00:45:00+01:00;Validated;PT15M;-9.329;58.104;0.0;73.53;14.12;;14.12;14.12
2021-03-24T00:30:00+01:00;Validated;PT15M;9.829;-8.972;0.0;73.53;12.97;;73.53;73.53
2021-03-24T00:15:00+01:00;Validated;PT15M;28.559;15.965;0.0;74.94;13.24;;13.24;13.24
2021-03-24T00:00:00+01:00;Validated;PT15M;108.792;-241.396;1.51;74.99;16.0;;76.49;76.49
2021-03-23T23:45:00+01:00;Validated;PT15M;-10.936;24.221;0.0;67.3;14.56;;14.56;14.56
2021-03-23T23:30:00+01:00;Validated;PT15M;142.489;-155.761;4.17;77.85;16.0;;82.01;82.01
2021-03-23T23:15:00+01:00;Validated;PT15M;147.763;-243.705;4.65;78.31;16.0;;82.96;82.96
2021-03-23T23:00:00+01:00;Validated;PT15M;21.489;-170.42;5.48;76.66;14.45;;82.14;82.14
2021-03-23T22:45:00+01:00;Validated;PT15M;119.282;-265.434;4.21;112.36;14.32;;116.57;116.57
2021-03-23T22:30:00+01:00;Validated;PT15M;292.317;-135.298;0.0;125.38;14.35;;125.38;125.38
2021-03-23T22:15:00+01:00;Validated;PT15M;123.683;-413.752;8.56;77.55;16.0;;86.11;86.11
2021-03-23T22:00:00+01:00;Validated;PT15M;142.064;-82.249;0.0;112.36;14.51;;112.36;112.36
2021-03-23T21:45:00+01:00;Validated;PT15M;70.655;-101.868;0.0;150.0;13.6;;150.0;150.0
2021-03-23T21:30:00+01:00;Validated;PT15M;216.322;-94.603;0.0;163.02;13.64;;163.02;163.02
2021-03-23T21:15:00+01:00;Validated;PT15M;147.547;-294.876;12.57;77.89;16.0;;90.46;90.46
2021-03-23T21:00:00+01:00;Validated;PT15M;127.896;-253.867;1.96;76.81;14.0;;78.77;78.77
2021-03-23T20:45:00+01:00;Validated;PT15M;31.922;-46.231;0.0;73.49;13.87;;73.49;73.49
2021-03-23T20:30:00+01:00;Validated;PT15M;90.383;-103.789;0.0;76.92;14.0;;76.92;76.92
2021-03-23T20:15:00+01:00;Validated;PT15M;255.899;-231.665;6.54;163.02;13.98;;169.56;169.56
2021-03-23T20:00:00+01:00;Validated;PT15M;92.282;-227.906;1.32;78.92;14.0;;80.24;80.24
2021-03-23T19:45:00+01:00;Validated;PT15M;-28.383;20.685;0.0;72.79;14.0;;14.0;14.0
2021-03-23T19:30:00+01:00;Validated;PT15M;48.859;-68.481;0.0;76.34;14.0;;76.34;76.34
2021-03-23T19:15:00+01:00;Validated;PT15M;34.141;-32.286;0.0;76.25;14.0;;76.25;76.25
2021-03-23T19:00:00+01:00;Validated;PT15M;18.917;9.013;0.0;72.29;13.2;;13.2;13.2
2021-03-23T18:45:00+01:00;Validated;PT15M;-29.922;11.813;0.0;73.2;13.2;;13.2;13.2
2021-03-23T18:30:00+01:00;Validated;PT15M;-60.248;75.074;0.0;72.29;13.2;;13.2;13.2
2021-03-23T18:15:00+01:00;Validated;PT15M;-58.146;51.947;0.0;72.62;13.2;;13.2;13.2
2021-03-23T18:00:00+01:00;Validated;PT15M;-158.592;169.858;1.06;72.29;12.99;;11.93;11.93
2021-03-23T17:45:00+01:00;Validated;PT15M;45.764;-49.073;0.0;74.66;13.2;;74.66;74.66
2021-03-23T17:30:00+01:00;Validated;PT15M;-18.987;23.982;0.0;72.29;13.2;;13.2;13.2
2021-03-23T17:15:00+01:00;Validated;PT15M;-57.068;44.137;0.0;72.29;13.15;;13.15;13.15
2021-03-23T17:00:00+01:00;Validated;PT15M;-164.666;319.777;2.46;72.29;12.85;;10.39;10.39
2021-03-23T16:45:00+01:00;Validated;PT15M;-40.4;-10.081;0.0;68.0;13.2;;68.0;68.0
2021-03-23T16:30:00+01:00;Validated;PT15M;-22.045;22.969;0.0;68.0;13.2;;13.2;13.2
2021-03-23T16:15:00+01:00;Validated;PT15M;-39.451;49.098;0.0;68.0;13.2;;13.2;13.2
2021-03-23T16:00:00+01:00;Validated;PT15M;-97.018;126.278;0.0;68.0;13.07;;13.07;13.07
2021-03-23T15:45:00+01:00;Validated;PT15M;-31.457;29.016;0.0;68.11;13.2;;13.2;13.2
2021-03-23T15:30:00+01:00;Validated;PT15M;-25.874;22.951;0.0;68.0;13.14;;13.14;13.14
2021-03-23T15:15:00+01:00;Validated;PT15M;-39.375;42.04;0.0;68.0;12.88;;12.88;12.88
2021-03-23T15:00:00+01:00;Validated;PT15M;-59.32;105.693;0.0;68.0;13.12;;13.12;13.12
2021-03-23T14:45:00+01:00;Validated;PT15M;-120.738;176.099;1.38;78.97;13.1;;11.72;11.72
2021-03-23T14:30:00+01:00;Validated;PT15M;-65.638;77.575;0.0;68.0;13.17;;13.17;13.17
2021-03-23T14:15:00+01:00;Validated;PT15M;-91.694;116.638;0.0;68.0;13.16;;13.16;13.16
2021-03-23T14:00:00+01:00;Validated;PT15M;-59.016;45.885;0.0;68.0;13.17;;13.17;13.17
2021-03-23T13:45:00+01:00;Validated;PT15M;-170.966;327.966;8.54;68.0;12.64;;4.1;4.1
2021-03-23T13:30:00+01:00;Validated;PT15M;-101.873;167.726;1.87;68.0;12.95;;11.08;11.08
2021-03-23T13:15:00+01:00;Validated;PT15M;-94.208;126.321;0.0;68.0;12.8;;12.8;12.8
2021-03-23T13:00:00+01:00;Validated;PT15M;-17.453;105.08;0.0;68.37;12.77;;12.77;12.77
2021-03-23T12:45:00+01:00;Validated;PT15M;-90.986;106.622;0.0;68.0;12.98;;12.98;12.98
2021-03-23T12:30:00+01:00;Validated;PT15M;-108.161;119.914;0.0;68.0;12.91;;12.91;12.91
2021-03-23T12:15:00+01:00;Validated;PT15M;-62.758;137.511;0.0;71.55;12.72;;12.72;12.72
2021-03-23T12:00:00+01:00;Validated;PT15M;-37.599;77.881;0.0;68.0;12.95;;12.95;12.95
2021-03-23T11:45:00+01:00;Validated;PT15M;-25.465;55.416;0.0;69.5;12.8;;12.8;12.8
2021-03-23T11:30:00+01:00;Validated;PT15M;-59.156;86.067;0.0;69.5;12.67;;12.67;12.67
2021-03-23T11:15:00+01:00;Validated;PT15M;-78.503;158.555;0.74;69.5;12.49;;11.75;11.75
2021-03-23T11:00:00+01:00;Validated;PT15M;-28.264;-14.36;0.0;69.5;-87.0;;69.5;69.5
2021-03-23T10:45:00+01:00;Validated;PT15M;-337.639;428.749;83.68;69.5;-87.0;;-170.68;-170.68
2021-03-23T10:30:00+01:00;Validated;PT15M;-297.057;428.444;54.34;69.5;12.46;;-41.87;-41.87
2021-03-23T10:15:00+01:00;Validated;PT15M;-275.603;343.369;37.43;69.5;12.61;;-24.82;-24.82
2021-03-23T10:00:00+01:00;Validated;PT15M;-286.061;365.713;45.22;69.5;12.44;;-32.78;-32.78
2021-03-23T09:45:00+01:00;Validated;PT15M;-207.918;374.332;17.3;69.5;12.26;;-5.04;-5.04
2021-03-23T09:30:00+01:00;Validated;PT15M;-147.977;219.202;1.93;76.0;12.05;;10.12;10.12
2021-03-23T09:15:00+01:00;Validated;PT15M;-74.26;78.993;0.0;76.0;12.5;;12.5;12.5
2021-03-23T09:00:00+01:00;Validated;PT15M;19.192;3.055;0.0;76.92;12.5;;12.5;12.5
2021-03-23T08:45:00+01:00;Validated;PT15M;-43.795;49.063;0.0;76.0;12.5;;12.5;12.5
2021-03-23T08:30:00+01:00;Validated;PT15M;-28.337;39.25;0.0;76.0;12.5;;12.5;12.5
2021-03-23T08:15:00+01:00;Validated;PT15M;-27.464;47.993;0.0;76.0;12.5;;12.5;12.5
2021-03-23T08:00:00+01:00;Validated;PT15M;29.307;-58.879;0.0;76.92;12.5;;76.92;76.92
2021-03-23T07:45:00+01:00;Validated;PT15M;-41.097;87.604;0.0;74.21;14.26;;14.26;14.26
2021-03-23T07:30:00+01:00;Validated;PT15M;-99.633;109.447;0.0;74.2;14.5;;14.5;14.5
2021-03-23T07:15:00+01:00;Validated;PT15M;-94.773;109.653;0.0;74.2;12.64;;12.64;12.64
2021-03-23T07:00:00+01:00;Validated;PT15M;-87.557;135.75;0.0;74.2;12.6;;12.6;12.6
2021-03-23T06:45:00+01:00;Validated;PT15M;112.25;-180.7;1.0;75.34;12.5;;76.34;76.34
2021-03-23T06:30:00+01:00;Validated;PT15M;-34.788;30.645;0.0;68.0;13.55;;13.55;13.55
2021-03-23T06:15:00+01:00;Validated;PT15M;106.792;-119.779;0.0;71.88;12.61;;71.88;71.88
2021-03-23T06:00:00+01:00;Validated;PT15M;86.218;-115.023;0.0;72.92;16.0;;72.92;72.92
2021-03-23T05:45:00+01:00;Validated;PT15M;71.619;-50.581;0.0;70.87;16.0;;70.87;70.87
2021-03-23T05:30:00+01:00;Validated;PT15M;98.169;-108.143;0.0;71.84;12.5;;71.84;71.84
2021-03-23T05:15:00+01:00;Validated;PT15M;148.698;-112.116;0.0;112.36;12.5;;112.36;112.36
2021-03-23T05:00:00+01:00;Validated;PT15M;199.1;-286.202;4.48;74.96;12.5;;79.44;79.44
2021-03-23T04:45:00+01:00;Validated;PT15M;83.336;-122.904;0.0;70.89;12.5;;70.89;70.89
2021-03-23T04:30:00+01:00;Validated;PT15M;85.623;-105.224;0.0;71.06;12.5;;71.06;71.06
2021-03-23T04:15:00+01:00;Validated;PT15M;52.302;-10.96;0.0;71.68;12.5;;71.68;71.68
2021-03-23T04:00:00+01:00;Validated;PT15M;41.316;-57.314;0.0;71.48;12.5;;71.48;71.48
2021-03-23T03:45:00+01:00;Validated;PT15M;28.404;-18.309;0.0;71.26;12.5;;71.26;71.26
2021-03-23T03:30:00+01:00;Validated;PT15M;7.508;-0.053;0.0;70.64;12.49;;70.64;70.64
2021-03-23T03:15:00+01:00;Validated;PT15M;6.871;-5.788;0.0;68.29;12.5;;68.29;68.29
2021-03-23T03:00:00+01:00;Validated;PT15M;-28.142;101.778;0.0;68.21;12.01;;12.01;12.01
2021-03-23T02:45:00+01:00;Validated;PT15M;-17.469;14.295;0.0;71.22;12.44;;12.44;12.44
2021-03-23T02:30:00+01:00;Validated;PT15M;37.296;-29.208;0.0;72.11;12.5;;72.11;72.11
2021-03-23T02:15:00+01:00;Validated;PT15M;17.096;-62.525;0.0;72.11;12.02;;72.11;72.11
2021-03-23T02:00:00+01:00;Validated;PT15M;21.928;7.459;0.0;72.05;12.42;;12.42;12.42
2021-03-23T01:45:00+01:00;Validated;PT15M;4.941;51.069;0.0;70.4;12.23;;12.23;12.23
2021-03-23T01:30:00+01:00;Validated;PT15M;-13.888;15.499;0.0;68.01;12.7;;12.7;12.7
2021-03-23T01:15:00+01:00;Validated;PT15M;40.716;-57.114;0.0;71.86;12.76;;71.86;71.86
2021-03-23T01:00:00+01:00;Validated;PT15M;130.306;-185.002;1.64;74.91;16.0;;76.55;76.55
2021-03-23T00:45:00+01:00;Validated;PT15M;-29.49;91.746;0.0;72.39;10.81;;10.81;10.81
2021-03-23T00:30:00+01:00;Validated;PT15M;79.429;-164.46;0.82;74.49;12.5;;75.31;75.31
2021-03-23T00:15:00+01:00;Validated;PT15M;48.23;21.711;0.0;73.95;12.44;;12.44;12.44
2021-03-23T00:00:00+01:00;Validated;PT15M;118.997;-220.554;1.16;74.79;16.0;;75.95;75.95
2021-03-22T23:45:00+01:00;Validated;PT15M;-9.774;-10.783;0.0;68.15;12.79;;68.15;68.15
2021-03-22T23:30:00+01:00;Validated;PT15M;8.335;-29.39;0.0;72.45;12.74;;72.45;72.45
2021-03-22T23:15:00+01:00;Validated;PT15M;46.719;-12.503;0.0;75.03;12.66;;75.03;75.03
2021-03-22T23:00:00+01:00;Validated;PT15M;-95.846;22.676;0.0;78.68;12.33;;12.33;12.33
2021-03-22T22:45:00+01:00;Validated;PT15M;130.746;-92.202;0.0;119.82;12.55;;119.82;119.82
2021-03-22T22:30:00+01:00;Validated;PT15M;148.996;-247.595;5.21;75.12;12.6;;80.33;80.33
2021-03-22T22:15:00+01:00;Validated;PT15M;115.998;-181.58;1.83;73.33;16.0;;75.16;75.16
2021-03-22T22:00:00+01:00;Validated;PT15M;61.085;-109.487;0.0;72.89;12.81;;72.89;72.89
2021-03-22T21:45:00+01:00;Validated;PT15M;-62.956;87.461;0.0;68.0;12.62;;12.62;12.62
2021-03-22T21:30:00+01:00;Validated;PT15M;58.92;-41.159;0.0;68.31;12.6;;68.31;68.31
2021-03-22T21:15:00+01:00;Validated;PT15M;48.831;-37.443;0.0;68.8;12.6;;68.8;68.8
2021-03-22T21:00:00+01:00;Validated;PT15M;111.537;-284.284;1.95;74.78;12.6;;76.73;76.73
2021-03-22T20:45:00+01:00;Validated;PT15M;44.774;-15.005;0.0;75.33;12.76;;75.33;75.33
2021-03-22T20:30:00+01:00;Validated;PT15M;76.263;-99.408;0.0;75.87;13.23;;75.87;75.87
2021-03-22T20:15:00+01:00;Validated;PT15M;216.327;-169.049;3.2;122.34;13.17;;125.54;125.54
2021-03-22T20:00:00+01:00;Validated;PT15M;82.422;-195.455;1.37;77.37;13.41;;78.74;78.74
2021-03-22T19:45:00+01:00;Validated;PT15M;41.002;-57.964;0.0;74.5;12.82;;74.5;74.5
2021-03-22T19:30:00+01:00;Validated;PT15M;120.888;-108.875;0.0;74.5;13.69;;74.5;74.5
2021-03-22T19:15:00+01:00;Validated;PT15M;219.56;-233.469;13.96;75.18;12.99;;89.14;89.14
2021-03-22T19:00:00+01:00;Validated;PT15M;277.147;-329.859;8.69;82.62;12.6;;91.31;91.31
2021-03-22T18:45:00+01:00;Validated;PT15M;132.246;-168.201;1.69;85.46;12.6;;87.15;87.15
2021-03-22T18:30:00+01:00;Validated;PT15M;69.59;-112.659;0.0;80.24;12.6;;80.24;80.24
2021-03-22T18:15:00+01:00;Validated;PT15M;18.132;-25.397;0.0;74.5;12.6;;74.5;74.5
2021-03-22T18:00:00+01:00;Validated;PT15M;-10.108;50.922;0.0;79.44;12.6;;12.6;12.6
2021-03-22T17:45:00+01:00;Validated;PT15M;34.811;-63.733;0.0;70.59;12.6;;70.59;70.59
2021-03-22T17:30:00+01:00;Validated;PT15M;63.123;-56.203;0.0;70.88;16.0;;70.88;70.88
2021-03-22T17:15:00+01:00;Validated;PT15M;15.714;-29.342;0.0;71.29;14.59;;71.29;71.29
2021-03-22T17:00:00+01:00;Validated;PT15M;-1.256;11.043;0.0;74.5;12.8;;12.8;12.8
2021-03-22T16:45:00+01:00;Validated;PT15M;72.455;-116.082;0.0;74.15;12.67;;74.15;74.15
2021-03-22T16:30:00+01:00;Validated;PT15M;99.428;-146.08;0.0;73.36;16.0;;73.36;73.36
2021-03-22T16:15:00+01:00;Validated;PT15M;139.113;-168.296;1.18;72.66;14.02;;73.84;73.84
2021-03-22T16:00:00+01:00;Validated;PT15M;61.139;-64.686;0.0;70.49;13.11;;70.49;70.49
2021-03-22T15:45:00+01:00;Validated;PT15M;4.81;2.594;0.0;68.0;12.81;;12.81;12.81
2021-03-22T15:30:00+01:00;Validated;PT15M;10.179;-6.416;0.0;68.0;13.01;;68.0;68.0
2021-03-22T15:15:00+01:00;Validated;PT15M;82.309;-77.882;0.0;68.0;12.84;;68.0;68.0
2021-03-22T15:00:00+01:00;Validated;PT15M;91.557;-77.543;0.0;68.0;13.79;;68.0;68.0
2021-03-22T14:45:00+01:00;Validated;PT15M;-13.957;8.642;0.0;68.1;12.75;;12.75;12.75
2021-03-22T14:30:00+01:00;Validated;PT15M;-13.722;19.504;0.0;68.34;12.79;;12.79;12.79
2021-03-22T14:15:00+01:00;Validated;PT15M;-27.391;38.471;0.0;68.1;12.85;;12.85;12.85
2021-03-22T14:00:00+01:00;Validated;PT15M;-0.219;-3.832;0.0;68.13;12.8;;68.13;68.13
2021-03-22T13:45:00+01:00;Validated;PT15M;-21.442;39.899;0.0;68.58;13.12;;13.12;13.12
2021-03-22T13:30:00+01:00;Validated;PT15M;16.39;13.001;0.0;70.82;12.81;;12.81;12.81
2021-03-22T13:15:00+01:00;Validated;PT15M;81.672;-91.266;0.0;72.75;16.0;;72.75;72.75
2021-03-22T13:00:00+01:00;Validated;PT15M;63.896;-123.766;0.0;74.1;12.61;;74.1;74.1
2021-03-22T12:45:00+01:00;Validated;PT15M;98.906;-78.565;0.0;72.19;16.0;;72.19;72.19
2021-03-22T12:30:00+01:00;Validated;PT15M;70.265;-78.795;0.0;72.7;13.64;;72.7;72.7
2021-03-22T12:15:00+01:00;Validated;PT15M;86.504;-75.467;0.0;73.39;15.88;;73.39;73.39
2021-03-22T12:00:00+01:00;Validated;PT15M;148.525;-203.362;2.31;79.44;16.0;;81.75;81.75
2021-03-22T11:45:00+01:00;Validated;PT15M;68.963;-118.201;0.0;72.49;16.0;;72.49;72.49
2021-03-22T11:30:00+01:00;Validated;PT15M;80.403;-94.068;0.0;110.0;12.3;;110.0;110.0
2021-03-22T11:15:00+01:00;Validated;PT15M;165.786;-125.96;0.0;123.02;12.3;;123.02;123.02
2021-03-22T11:00:00+01:00;Validated;PT15M;151.573;-288.059;5.69;74.58;12.3;;80.27;80.27
2021-03-22T10:45:00+01:00;Validated;PT15M;93.931;-152.93;1.33;71.02;12.3;;72.35;72.35
2021-03-22T10:30:00+01:00;Validated;PT15M;114.55;-96.7;0.0;110.0;12.3;;110.0;110.0
2021-03-22T10:15:00+01:00;Validated;PT15M;283.648;-277.762;10.1;123.02;12.3;;133.12;133.12
2021-03-22T10:00:00+01:00;Validated;PT15M;148.306;-240.838;2.88;74.31;12.3;;77.19;77.19
2021-03-22T09:45:00+01:00;Validated;PT15M;123.431;-109.559;0.0;69.5;12.3;;69.5;69.5
2021-03-22T09:30:00+01:00;Validated;PT15M;97.204;-86.49;0.0;69.5;12.3;;69.5;69.5
2021-03-22T09:15:00+01:00;Validated;PT15M;23.557;-16.737;0.0;76.0;12.1;;76.0;76.0
2021-03-22T09:00:00+01:00;Validated;PT15M;47.557;9.924;0.0;77.34;12.1;;12.1;12.1
2021-03-22T08:45:00+01:00;Validated;PT15M;128.07;-177.159;1.71;63.9;12.1;;65.61;65.61
2021-03-22T08:30:00+01:00;Validated;PT15M;111.711;-105.264;0.0;63.9;12.1;;63.9;63.9
2021-03-22T08:15:00+01:00;Validated;PT15M;115.535;-109.692;0.0;63.9;12.1;;63.9;63.9
2021-03-22T08:00:00+01:00;Validated;PT15M;69.951;-58.82;0.0;63.9;12.1;;63.9;63.9
2021-03-22T07:45:00+01:00;Validated;PT15M;33.415;-27.283;0.0;63.9;12.1;;63.9;63.9
2021-03-22T07:30:00+01:00;Validated;PT15M;59.626;-55.663;0.0;63.9;12.1;;63.9;63.9
2021-03-22T07:15:00+01:00;Validated;PT15M;13.942;1.876;0.0;63.9;12.1;;12.1;12.1
